summary	summary	NOUN	NN		nsubj	False
expected	expect	VERB	VBN		advcl	False
;	;	PUNCT	:		punct	False
real	real	ADJ	JJ		amod	False
gdp	gdp	NOUN	NN		nsubjpass	False
is	be	AUX	VBZ		auxpass	True
now	now	ADV	RB		advmod	True
estimated	estimate	VERB	VBN		ROOT	False
to	to	PART	TO		aux	True
have	have	AUX	VB		aux	True
fallen	fall	VERB	VBN		xcomp	False
at	at	ADP	IN		prep	True
a	a	DET	DT		det	True
5	5	NUM	CD	PERCENT_B	nummod	False
percent	percent	NOUN	NN	PERCENT_I	nmod	False
annual	annual	ADJ	JJ	DATE_B	amod	False
rate	rate	NOUN	NN		pobj	False
in	in	ADP	IN		prep	True
the	the	DET	DT	DATE_B	det	True
fourth	fourth	ADJ	JJ	DATE_I	amod	False
quarter	quarter	NOUN	NN	DATE_I	pobj	False
of	of	ADP	IN	DATE_I	prep	True
last	last	ADJ	JJ	DATE_I	amod	True
year	year	NOUN	NN	DATE_I	pobj	False
.	.	PUNCT	.		punct	False

meanwhile	meanwhile	ADV	RB		advmod	True
,	,	PUNCT	,		punct	False
price	price	NOUN	NN		compound	False
pressures	pressure	NOUN	NNS		nsubj	False
have	have	AUX	VBP		aux	True
dropped	drop	VERB	VBN		ROOT	False
sharply	sharply	ADV	RB		advmod	False
.	.	PUNCT	.		punct	False

in	in	ADP	IN		prep	True
these	these	DET	DT		det	True
circumstances	circumstance	NOUN	NNS		pobj	False
,	,	PUNCT	,		punct	False
the	the	DET	DT		det	True
staff	staff	NOUN	NN		nsubj	False
assumes	assume	VERB	VBZ		ROOT	False
that	that	SCONJ	IN		mark	True
the	the	DET	DT		det	True
target	target	NOUN	NN		nsubj	False
range	range	NOUN	NN		nsubj	False
for	for	ADP	IN		prep	True
the	the	DET	DT		det	True
federal	federal	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		compound	False
rate	rate	NOUN	NN		pobj	False
will	will	VERB	MD		aux	True
remain	remain	VERB	VB		ccomp	False
0	0	NUM	CD	PERCENT_B	npadvmod	False
to	to	ADP	IN	PERCENT_I	prep	True
¼	¼	NUM	CD	PERCENT_I	nummod	False
percent	percent	NOUN	NN	PERCENT_I	pobj	False
through	through	ADP	IN		prep	True
the	the	DET	DT		det	True
end	end	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
the	the	DET	DT		det	True
forecast	forecast	NOUN	NN		compound	False
period	period	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

long	long	ADJ	JJ		amod	False
-	-	PUNCT	HYPH		punct	False
term	term	NOUN	NN		compound	False
treasury	treasury	NOUN	NN	ORG_B	compound	False
yields	yield	NOUN	NNS		nsubjpass	False
are	be	AUX	VBP		auxpass	True
projected	project	VERB	VBN		ROOT	False
to	to	PART	TO		aux	True
drift	drift	VERB	VB		xcomp	False
up	up	ADP	RP		prt	True
over	over	ADP	IN		prep	True
the	the	DET	DT	DATE_B	det	True
next	next	ADJ	JJ	DATE_I	amod	True
two	two	NUM	CD	DATE_I	nummod	True
years	year	NOUN	NNS	DATE_I	pobj	False
from	from	ADP	IN		prep	True
a	a	DET	DT		det	True
level	level	NOUN	NN		pobj	False
that	that	DET	WDT		nsubj	True
is	be	AUX	VBZ		relcl	True
about	about	ADV	RB	CARDINAL_B	advmod	True
20	20	NUM	CD	CARDINAL_I	nummod	False
basis	basis	NOUN	NN		compound	False
points	point	NOUN	NNS		npadvmod	False
lower	low	ADJ	JJR		acomp	False
than	than	SCONJ	IN		prep	True
in	in	ADP	IN		prep	True
december	december	PROPN	NNP	DATE_B	pobj	False
,	,	PUNCT	,		punct	False
reflecting	reflect	VERB	VBG		advcl	False
an	an	DET	DT		det	True
assumed	assume	VERB	VBN		amod	False
waning	waning	NOUN	NN		dobj	False
of	of	ADP	IN		prep	True
safe	safe	ADJ	JJ		amod	False
-	-	PUNCT	HYPH		punct	False
haven	haven	ADJ	JJ		compound	False
demands	demand	NOUN	NNS		pobj	False
as	as	SCONJ	IN		mark	True
economic	economic	ADJ	JJ		amod	False
activity	activity	NOUN	NN		nsubj	False
begins	begin	VERB	VBZ		advcl	False
to	to	PART	TO		aux	True
improve	improve	VERB	VB		xcomp	False
later	later	ADV	RB	DATE_B	advmod	False
this	this	DET	DT	DATE_I	det	True
year	year	NOUN	NN	DATE_I	npadvmod	False
and	and	CCONJ	CC		cc	True
as	as	SCONJ	IN		mark	True
the	the	DET	DT		det	True
ten	ten	NUM	CD	DATE_B	nummod	True
-	-	PUNCT	HYPH	DATE_I	punct	False
year	year	NOUN	NN	DATE_I	compound	False
window	window	NOUN	NN		nsubj	False
for	for	ADP	IN		prep	True
the	the	DET	DT		det	True
treasury	treasury	PROPN	NNP	ORG_B	compound	False
yield	yield	NOUN	NN		pobj	False
extends	extend	VERB	VBZ		conj	False
further	further	ADV	RB		advmod	True
beyond	beyond	ADP	IN		prep	True
the	the	DET	DT		det	True
period	period	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
very	very	ADV	RB		advmod	True
low	low	ADJ	JJ		amod	False
short	short	ADJ	JJ		amod	False
-	-	PUNCT	HYPH		punct	False
term	term	NOUN	NN		compound	False
interest	interest	NOUN	NN		compound	False
rates	rate	NOUN	NNS		pobj	False
anticipated	anticipate	VERB	VBN		acl	False
over	over	ADP	IN		prep	True
the	the	DET	DT		det	True
medium	medium	ADJ	JJ		amod	False
term	term	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

mortgage	mortgage	NOUN	NN		compound	False
rates	rate	NOUN	NNS		nsubj	False
declined	decline	VERB	VBD		ROOT	False
roughly	roughly	ADV	RB		advmod	False
in	in	ADP	IN		prep	True
line	line	NOUN	NN		pobj	False
with	with	ADP	IN		prep	True
treasury	treasury	PROPN	NNP	ORG_B	compound	False
yields	yield	NOUN	NNS		pobj	False
over	over	ADP	IN		prep	True
the	the	DET	DT		det	True
intermeeting	intermeete	VERB	VBG		amod	False
period	period	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
and	and	CCONJ	CC		cc	True
they	-PRON-	PRON	PRP		nsubjpass	True
are	be	AUX	VBP		auxpass	True
expected	expect	VERB	VBN		conj	False
to	to	PART	TO		aux	True
decline	decline	VERB	VB		xcomp	False
further	further	ADV	RB		advmod	True
,	,	PUNCT	,		punct	False
reflecting	reflect	VERB	VBG		advcl	False
a	a	DET	DT		det	True
gradual	gradual	ADJ	JJ		amod	False
narrowing	narrowing	NOUN	NN		dobj	False
of	of	ADP	IN		prep	True
the	the	DET	DT		det	True
currently	currently	ADV	RB		advmod	False
wide	wide	ADJ	JJ		amod	False
spread	spread	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
mortgage	mortgage	NOUN	NN		compound	False
rates	rate	NOUN	NNS		pobj	False
over	over	ADP	IN		prep	True
treasury	treasury	PROPN	NNP	ORG_B	compound	False
yields	yield	NOUN	NNS		pobj	False
.	.	PUNCT	.		punct	False

similarly	similarly	ADV	RB		advmod	False
,	,	PUNCT	,		punct	False
corporate	corporate	ADJ	JJ		amod	False
bond	bond	NOUN	NN		nsubj	False
spreads	spread	VERB	VBZ		ROOT	False
narrow	narrow	ADJ	JJ		advmod	False
and	and	CCONJ	CC		cc	True
yields	yield	NOUN	NNS		nsubj	False
decline	decline	VERB	VBP		conj	False
over	over	ADP	IN		prep	True
the	the	DET	DT	DATE_B	det	True
next	next	ADJ	JJ	DATE_I	amod	True
two	two	NUM	CD	DATE_I	nummod	True
years	year	NOUN	NNS	DATE_I	pobj	False
as	as	SCONJ	IN		mark	True
economic	economic	ADJ	JJ		amod	False
conditions	condition	NOUN	NNS		nsubj	False
eventually	eventually	ADV	RB		advmod	False
improve	improve	VERB	VBP		advcl	False
and	and	CCONJ	CC		cc	True
risk	risk	VERB	VB		compound	False
aversion	aversion	NOUN	NN		nsubj	False
abates	abate	NOUN	NNS		conj	False
.	.	PUNCT	.		punct	False

boosted	boost	VERB	VBN		advcl	False
by	by	ADP	IN		agent	True
an	an	DET	DT		det	True
assumed	assumed	ADJ	JJ		amod	False
decline	decline	NOUN	NN		pobj	False
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
equity	equity	NOUN	NN		compound	False
risk	risk	NOUN	NN		compound	False
premium	premium	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
equity	equity	NOUN	NN		compound	False
prices	price	NOUN	NNS		nsubj	False
rise	rise	VERB	VBP		ROOT	False
at	at	ADP	IN		prep	True
an	an	DET	DT		det	True
annual	annual	ADJ	JJ	DATE_B	amod	False
rate	rate	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
about	about	ADV	RB	PERCENT_B	advmod	True
12	12	NUM	CD	PERCENT_I	nummod	False
percent	percent	NOUN	NN	PERCENT_I	pobj	False
from	from	ADP	IN		prep	True
a	a	DET	DT		det	True
level	level	NOUN	NN		pobj	False
that	that	DET	WDT		nsubj	True
is	be	AUX	VBZ		relcl	True
around	around	ADV	RB	PERCENT_B	quantmod	True
4	4	NUM	CD	PERCENT_I	nummod	False
percent	percent	NOUN	NN	PERCENT_I	npadvmod	False
lower	low	ADJ	JJR		acomp	False
than	than	SCONJ	IN		prep	True
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
december	december	PROPN	NNP	DATE_B	compound	False
projection	projection	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

the	the	DET	DT		det	True
real	real	ADJ	JJ		amod	False
foreign	foreign	ADJ	JJ		amod	False
exchange	exchange	NOUN	NN		compound	False
value	value	NOUN	NN		nsubj	False
of	of	ADP	IN		prep	True
the	the	DET	DT		det	True
dollar	dollar	NOUN	NN		pobj	False
is	be	AUX	VBZ		ROOT	True
roughly	roughly	ADV	RB		advmod	False
flat	flat	ADJ	JJ		acomp	False
in	in	ADP	IN		prep	True
2009	2009	NUM	CD	DATE_B	pobj	False
and	and	CCONJ	CC		cc	True
declines	decline	NOUN	NNS		conj	False
about	about	ADP	IN	PERCENT_B	quantmod	True
3	3	NUM	CD	PERCENT_I	nummod	False
percent	percent	NOUN	NN	PERCENT_I	dobj	False
in	in	ADP	IN		prep	True
2010	2010	NUM	CD	DATE_B	pobj	False
.	.	PUNCT	.		punct	False

oil	oil	NOUN	NN		compound	False
prices	price	NOUN	NNS		nsubj	False
have	have	AUX	VBP		aux	True
dropped	drop	VERB	VBN		ROOT	False
about	about	ADP	IN	MONEY_B	quantmod	True
$	$	SYM	$	MONEY_I	quantmod	False
5	5	NUM	CD	MONEY_I	dobj	False
per	per	ADP	IN		prep	True
barrel	barrel	NOUN	NN		pobj	False
since	since	SCONJ	IN		prep	True
the	the	DET	DT		det	True
december	december	PROPN	NNP	DATE_B	compound	False
meeting	meeting	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
but	but	CCONJ	CC		cc	True
they	-PRON-	PRON	PRP		nsubjpass	True
are	be	AUX	VBP		auxpass	True
projected	project	VERB	VBN		conj	False
to	to	PART	TO		aux	True
rise	rise	VERB	VB		xcomp	False
markedly	markedly	ADV	RB		advmod	False
over	over	ADP	IN		prep	True
the	the	DET	DT		det	True
forecast	forecast	NOUN	NN		compound	False
period	period	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
in	in	ADP	IN		prep	True
line	line	NOUN	NN		pobj	False
with	with	ADP	IN		prep	True
futures	future	NOUN	NNS		compound	False
quotes	quote	NOUN	NNS		pobj	False
,	,	PUNCT	,		punct	False
to	to	ADP	IN		prep	True
just	just	ADV	RB	MONEY_B	advmod	True
under	under	ADP	IN	MONEY_I	quantmod	True
$	$	SYM	$	MONEY_I	quantmod	False
60	60	NUM	CD	MONEY_I	pobj	False
per	per	ADP	IN		prep	True
barrel	barrel	NOUN	NN		pobj	False
by	by	ADP	IN		prep	True
the	the	DET	DT	DATE_B	det	True
end	end	NOUN	NN	DATE_I	pobj	False
of	of	ADP	IN	DATE_I	prep	True
2010	2010	NUM	CD	DATE_I	pobj	False
,	,	PUNCT	,		punct	False
$	$	SYM	$		nmod	False
6	6	NUM	CD	MONEY_B	npadvmod	False
per	per	ADP	IN		prep	True
barrel	barrel	NOUN	NN		pobj	False
below	below	ADP	IN		prep	True
their	-PRON-	DET	PRP$		poss	True
level	level	NOUN	NN		pobj	False
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
previous	previous	ADJ	JJ		amod	False
forecast	forecast	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

the	the	DET	DT		det	True
staff	staff	NOUN	NN		nsubj	False
assumes	assume	VERB	VBZ		ROOT	False
that	that	SCONJ	IN		mark	True
a	a	DET	DT		det	True
large	large	ADJ	JJ		amod	False
fiscal	fiscal	ADJ	JJ		amod	False
stimulus	stimulus	NOUN	NN		compound	False
program	program	NOUN	NN		nsubjpass	False
,	,	PUNCT	,		punct	False
amounting	amount	VERB	VBG		acl	False
to	to	ADP	IN		prep	True
about	about	ADV	RB	MONEY_B	advmod	True
$	$	SYM	$	MONEY_I	quantmod	False
800	800	NUM	CD	MONEY_I	compound	False
billion	billion	NUM	CD	MONEY_I	pobj	False
over	over	ADP	IN		prep	True
two	two	NUM	CD	DATE_B	nummod	True
years	year	NOUN	NNS	DATE_I	pobj	False
,	,	PUNCT	,		punct	False
will	will	VERB	MD		aux	True
be	be	AUX	VB		auxpass	True
approved	approve	VERB	VBN		ccomp	False
by	by	ADP	IN		agent	True
the	the	DET	DT		det	True
congress	congress	PROPN	NNP	ORG_B	pobj	False
before	before	ADP	IN		prep	True
the	the	DET	DT		det	True
end	end	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
the	the	DET	DT		det	True
current	current	ADJ	JJ		amod	False
quarter	quarter	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

the	the	DET	DT		det	True
assumed	assume	VERB	VBN		amod	False
fiscal	fiscal	ADJ	JJ		amod	False
stimulus	stimulus	NOUN	NN		nsubj	False
is	be	AUX	VBZ		ROOT	True
about	about	ADV	RB	MONEY_B	quantmod	True
$	$	SYM	$	MONEY_I	quantmod	False
300	300	NUM	CD	MONEY_I	compound	False
billion	billion	NUM	CD	MONEY_I	npadvmod	False
larger	large	ADJ	JJR		acomp	False
than	than	SCONJ	IN		prep	True
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
december	december	PROPN	NNP	DATE_B	compound	False
forecast	forecast	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

class	class	PROPN	NNP		compound	False
i	i	PROPN	NNP		ROOT	True
fomc--	fomc--	PROPN	NNP		appos	False

restricted	restrict	VERB	VBN		advcl	False
controlled	control	VERB	VBN		acomp	False
(	(	PUNCT	-LRB-		punct	False
fr	fr	NOUN	NN		advmod	False
)	)	PUNCT	-RRB-		punct	False
29	29	NUM	CD	CARDINAL_B	pobj	False
of	of	ADP	IN		prep	True
52	52	NUM	CD	CARDINAL_B	pobj	False
(	(	PUNCT	-LRB-		punct	False
33	33	NUM	CD	CARDINAL_B	appos	False
)	)	PUNCT	-RRB-		punct	False
against	against	ADP	IN		prep	True
this	this	DET	DT		det	True
backdrop	backdrop	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
real	real	ADJ	JJ		amod	False
gdp	gdp	PROPN	NNP		nsubjpass	False
is	be	AUX	VBZ		auxpass	True
projected	project	VERB	VBN		ROOT	False
to	to	PART	TO		aux	True
decline	decline	VERB	VB		xcomp	False
at	at	ADP	IN		prep	True
a	a	DET	DT		det	True
5½	5½	PROPN	NNP	PERCENT_B	nmod	False
percent	percent	NOUN	NN	PERCENT_I	nmod	False
annual	annual	ADJ	JJ	DATE_B	amod	False
rate	rate	NOUN	NN		pobj	False
in	in	ADP	IN		prep	True
the	the	DET	DT	DATE_B	det	True
current	current	ADJ	JJ	DATE_I	amod	False
quarter	quarter	NOUN	NN	DATE_I	pobj	False
,	,	PUNCT	,		punct	False
slightly	slightly	ADV	RB		advmod	False
faster	fast	ADJ	JJR		advmod	False
than	than	SCONJ	IN		prep	True
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
previous	previous	ADJ	JJ		amod	False
greenbook	greenbook	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

gdp	gdp	PROPN	NNP		nsubj	False
declines	decline	VERB	VBZ		ROOT	False
at	at	ADP	IN		prep	True
a	a	DET	DT		det	True
1¼	1¼	NUM	CD	PERCENT_B	nummod	False
percent	percent	NOUN	NN	PERCENT_I	compound	False
rate	rate	NOUN	NN		pobj	False
in	in	ADP	IN		prep	True
the	the	DET	DT	DATE_B	det	True
second	second	ADJ	JJ	DATE_I	amod	False
quarter	quarter	NOUN	NN	DATE_I	pobj	False
.	.	PUNCT	.		punct	False

a	a	DET	DT		det	True
modest	modest	ADJ	JJ		amod	False
rebound	rebound	NOUN	NN		nsubj	False
begins	begin	VERB	VBZ		ROOT	False
in	in	ADP	IN		prep	True
the	the	DET	DT	DATE_B	det	True
third	third	ADJ	JJ	DATE_I	amod	True
quarter	quarter	NOUN	NN	DATE_I	pobj	False
,	,	PUNCT	,		punct	False
with	with	ADP	IN		prep	True
gdp	gdp	PROPN	NNP		nsubj	False
rising	rise	VERB	VBG		pcomp	False
at	at	ADP	IN		prep	True
a	a	DET	DT		det	True
2	2	NUM	CD	PERCENT_B	nummod	False
percent	percent	NOUN	NN	PERCENT_I	compound	False
rate	rate	NOUN	NN		pobj	False
in	in	ADP	IN		prep	True
the	the	DET	DT	DATE_B	det	True
second	second	ADJ	JJ	DATE_I	amod	False
half	half	NOUN	NN	DATE_I	pobj	False
of	of	ADP	IN	DATE_I	prep	True
2009	2009	NUM	CD	DATE_I	pobj	False
,	,	PUNCT	,		punct	False
roughly	roughly	ADV	RB		advmod	False
¾	¾	PROPN	NNP		compound	False
percentage	percentage	NOUN	NN		compound	False
point	point	NOUN	NN		npadvmod	False
faster	faster	ADV	RBR		advmod	False
than	than	SCONJ	IN		prep	True
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
december	december	PROPN	NNP	DATE_B	compound	False
forecast	forecast	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

in	in	ADP	IN		prep	True
2010	2010	NUM	CD	DATE_B	pobj	False
,	,	PUNCT	,		punct	False
gdp	gdp	PROPN	NNP		nsubjpass	False
is	be	AUX	VBZ		auxpass	True
projected	project	VERB	VBN		ROOT	False
to	to	PART	TO		aux	True
grow	grow	VERB	VB		xcomp	False
2½	2½	NUM	CD	PERCENT_B	nummod	False
percent	percent	NOUN	NN	PERCENT_I	dobj	False
.	.	PUNCT	.		punct	False

the	the	DET	DT		det	True
unemployment	unemployment	NOUN	NN		compound	False
rate	rate	NOUN	NN		nsubjpass	False
is	be	AUX	VBZ		auxpass	True
anticipated	anticipate	VERB	VBN		ROOT	False
to	to	PART	TO		aux	True
peak	peak	VERB	VB		xcomp	False
at	at	ADP	IN		prep	True
8½	8½	PROPN	NNP	PERCENT_B	nummod	False
percent	percent	NOUN	NN	PERCENT_I	pobj	False
by	by	ADP	IN		prep	True
the	the	DET	DT	DATE_B	det	True
beginning	beginning	NOUN	NN	DATE_I	pobj	False
of	of	ADP	IN	DATE_I	prep	True
2010	2010	NUM	CD	DATE_I	pobj	False
before	before	ADP	IN		prep	True
edging	edge	VERB	VBG		pcomp	False
down	down	ADV	RB		prt	True
to	to	ADP	IN		prep	True
around	around	ADP	IN	PERCENT_B	quantmod	True
8	8	NUM	CD	PERCENT_I	nummod	False
percent	percent	NOUN	NN	PERCENT_I	pobj	False
over	over	ADP	IN		prep	True
the	the	DET	DT		det	True
course	course	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
the	the	DET	DT	DATE_B	det	True
year	year	NOUN	NN	DATE_I	pobj	False
.	.	PUNCT	.		punct	False

the	the	DET	DT		det	True
output	output	NOUN	NN		compound	False
gap	gap	NOUN	NN		nsubj	False
exceeds	exceed	VERB	VBZ		ROOT	False
5	5	NUM	CD	PERCENT_B	nummod	False
percent	percent	NOUN	NN	PERCENT_I	dobj	False
throughout	throughout	ADP	IN		prep	True
the	the	DET	DT		det	True
forecast	forecast	NOUN	NN		amod	False
period	period	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

this	this	DET	DT		det	True
slack	slack	NOUN	NN		nsubj	False
in	in	ADP	IN		prep	True
resource	resource	NOUN	NN		compound	False
utilization	utilization	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
combined	combine	VERB	VBN		acl	False
with	with	ADP	IN		prep	True
relatively	relatively	ADV	RB		advmod	False
flat	flat	ADJ	JJ		amod	False
prices	price	NOUN	NNS		pobj	False
of	of	ADP	IN		prep	True
most	most	ADJ	JJS		amod	True
commodities	commodity	NOUN	NNS		pobj	False
and	and	CCONJ	CC		cc	True
imports	import	NOUN	NNS		conj	False
,	,	PUNCT	,		punct	False
leads	lead	VERB	VBZ		ROOT	False
to	to	ADP	IN		prep	True
a	a	DET	DT		det	True
moderation	moderation	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
core	core	NOUN	NN		amod	False
pce	pce	NOUN	NN		compound	False
inflation	inflation	NOUN	NN		pobj	False
from	from	ADP	IN		prep	True
about	about	ADV	RB	PERCENT_B	quantmod	True
2	2	NUM	CD	PERCENT_I	nummod	False
percent	percent	NOUN	NN	PERCENT_I	pobj	False
last	last	ADJ	JJ	DATE_B	amod	True
year	year	NOUN	NN	DATE_I	npadvmod	False
to	to	ADP	IN		prep	True
1	1	NUM	CD	PERCENT_B	nummod	False
percent	percent	NOUN	NN	PERCENT_I	pobj	False
this	this	DET	DT	DATE_B	det	True
year	year	NOUN	NN	DATE_I	npadvmod	False
and	and	CCONJ	CC		cc	True
¾	¾	NOUN	NN	ORG_B	compound	False
percent	percent	NOUN	NN	ORG_I	conj	False
next	next	ADJ	JJ	DATE_B	amod	True
year	year	NOUN	NN	DATE_I	npadvmod	False
.	.	PUNCT	.		punct	False

overall	overall	ADJ	JJ		amod	False
pce	pce	NOUN	NN		compound	False
inflation	inflation	NOUN	NN		nsubjpass	False
is	be	AUX	VBZ		auxpass	True
projected	project	VERB	VBN		ROOT	False
at	at	ADP	IN		prep	True
about	about	ADP	IN	PERCENT_B	pobj	True
½	½	ADJ	JJ	PERCENT_I	amod	False
percent	percent	NOUN	NN	PERCENT_I	pobj	False
in	in	ADP	IN		prep	True
2009	2009	NUM	CD	DATE_B	pobj	False
and	and	CCONJ	CC		cc	True
1	1	NUM	CD	PERCENT_B	nummod	False
percent	percent	NOUN	NN	PERCENT_I	conj	False
in	in	ADP	IN		prep	True
2010	2010	NUM	CD	DATE_B	pobj	False
.	.	PUNCT	.		punct	False

these	these	DET	DT		det	True
inflation	inflation	NOUN	NN		compound	False
projections	projection	NOUN	NNS		nsubjpass	False
are	be	AUX	VBP		auxpass	True
little	little	ADV	RB		advmod	False
changed	changed	ADJ	JJ		ROOT	False
from	from	ADP	IN		prep	True
the	the	DET	DT		det	True
december	december	PROPN	NNP	DATE_B	compound	False
greenbook	greenbook	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

monetary	monetary	ADJ	JJ		amod	False
policy	policy	NOUN	NN		compound	False
strategies	strategy	NOUN	NNS		nsubj	False
(	(	PUNCT	-LRB-		punct	False
34	34	NUM	CD	CARDINAL_B	appos	False
)	)	PUNCT	-RRB-		punct	False
as	as	SCONJ	IN		mark	True
indicated	indicate	VERB	VBN		advcl	False
in	in	ADP	IN		prep	True
chart	chart	NOUN	NN		pobj	False
7	7	NUM	CD	CARDINAL_B	nummod	False
,	,	PUNCT	,		punct	False
the	the	DET	DT		det	True
greenbook	greenbook	NOUN	NN		npadvmod	False
-	-	PUNCT	HYPH		punct	False
consistent	consistent	ADJ	JJ		amod	False
measure	measure	NOUN	NN		nsubj	False
of	of	ADP	IN		prep	True
short	short	ADJ	JJ		amod	False
-	-	PUNCT	HYPH		punct	False
run	run	NOUN	NN		amod	False
r	r	NOUN	NN		pobj	False
now	now	ADV	RB		advmod	True
stands	stand	VERB	VBZ		ROOT	False
at	at	ADP	IN		prep	True
-3.0	-3.0	NUM	CD	ORG_B	compound	False
percent	percent	NOUN	NN	ORG_I	pobj	False
,	,	PUNCT	,		punct	False
about	about	ADV	RB	CARDINAL_B	advmod	True
40	40	NUM	CD	CARDINAL_I	nummod	False
basis	basis	NOUN	NN		compound	False
points	point	NOUN	NNS		npadvmod	False
above	above	ADP	IN		prep	True
the	the	DET	DT		det	True
level	level	NOUN	NN		pobj	False
estimated	estimate	VERB	VBN		acl	False
at	at	ADP	IN		prep	True
the	the	DET	DT		det	True
time	time	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
the	the	DET	DT		det	True
december	december	PROPN	NNP	DATE_B	compound	False
bluebook	bluebook	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

this	this	DET	DT		det	True
upward	upward	ADJ	JJ		amod	False
revision	revision	NOUN	NN		nsubj	False
primarily	primarily	ADV	RB		advmod	False
reflects	reflect	VERB	VBZ		ROOT	False
the	the	DET	DT		det	True
larger	large	ADJ	JJR		amod	False
fiscal	fiscal	ADJ	JJ		amod	False
stimulus	stimulus	NOUN	NN		compound	False
package	package	NOUN	NN		dobj	False
incorporated	incorporate	VERB	VBN		acl	False
into	into	ADP	IN		prep	True
the	the	DET	DT		det	True
current	current	ADJ	JJ		amod	False
staff	staff	NOUN	NN		compound	False
forecast	forecast	NOUN	NN		pobj	False
and	and	CCONJ	CC		cc	True
the	the	DET	DT		det	True
modest	modest	ADJ	JJ		amod	False
improvement	improvement	NOUN	NN		conj	False
in	in	ADP	IN		prep	True
some	some	DET	DT		det	True
financial	financial	ADJ	JJ		amod	False
markets	market	NOUN	NNS		pobj	False
over	over	ADP	IN		prep	True
the	the	DET	DT		det	True
intermeeting	intermeete	VERB	VBG		amod	False
period	period	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

as	as	SCONJ	IN		ROOT	True
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
previous	previous	ADJ	JJ		amod	False
bluebook	bluebook	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
model	model	NOUN	NN		npadvmod	False
-	-	PUNCT	HYPH		punct	False
based	base	VERB	VBN		amod	False
estimates	estimate	NOUN	NNS		pobj	False
of	of	ADP	IN		prep	True
short	short	ADJ	JJ		amod	False
-	-	PUNCT	HYPH		punct	False
run	run	NOUN	NN		amod	False
r	r	NOUN	NN		pobj	False

*	*	PUNCT	NFP		punct	False
span	span	VERB	VB		ROOT	False
a	a	DET	DT		det	True
wide	wide	ADJ	JJ		amod	False
interval	interval	NOUN	NN		dobj	False
.	.	PUNCT	.		punct	False

the	the	DET	DT		det	True
estimate	estimate	NOUN	NN		nsubj	False
from	from	ADP	IN		prep	True
the	the	DET	DT		det	True
small	small	ADJ	JJ		amod	False
structural	structural	ADJ	JJ		amod	False
model	model	NOUN	NN		pobj	False
now	now	ADV	RB		advmod	True
stands	stand	VERB	VBZ		ccomp	False
at	at	ADP	IN		prep	True
-6.2	-6.2	NOUN	NN	ORG_B	nummod	False
percent	percent	NOUN	NN	ORG_I	pobj	False
,	,	PUNCT	,		punct	False
about	about	ADV	RB	CARDINAL_B	advmod	True
50	50	NUM	CD	CARDINAL_I	nummod	False
basis	basis	NOUN	NN		compound	False
points	point	NOUN	NNS		npadvmod	False
higher	high	ADJ	JJR		advmod	False
than	than	SCONJ	IN		prep	True
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
last	last	ADJ	JJ		amod	True
bluebook	bluebook	NOUN	NN		pobj	False
;	;	PUNCT	:		punct	False
this	this	DET	DT		det	True
revision	revision	NOUN	NN		nsubj	False
mainly	mainly	ADV	RB		advmod	False
reflects	reflect	VERB	VBZ		ROOT	False
the	the	DET	DT		det	True
magnitude	magnitude	NOUN	NN		dobj	False
of	of	ADP	IN		prep	True
