summary	summary	NOUN	NN		nmod	False
pace	pace	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
roughly	roughly	ADV	RB	PERCENT_B	advmod	False
3	3	NUM	CD	PERCENT_I	nummod	False
percent	percent	NOUN	NN	PERCENT_I	pobj	False
in	in	ADP	IN		prep	True
2009	2009	NUM	CD	DATE_B	pobj	False
and	and	CCONJ	CC		cc	True
2010	2010	NUM	CD	DATE_B	conj	False
,	,	PUNCT	,		punct	False
reflecting	reflect	VERB	VBG		advcl	False
weak	weak	ADJ	JJ		amod	False
growth	growth	NOUN	NN		dobj	False
in	in	ADP	IN		prep	True
nominal	nominal	ADJ	JJ		amod	False
gdp	gdp	NOUN	NN		pobj	False
in	in	ADP	IN		prep	True
2009	2009	NUM	CD	DATE_B	pobj	False
and	and	CCONJ	CC		cc	True
a	a	DET	DT		det	True
rising	rise	VERB	VBG		amod	False
opportunity	opportunity	NOUN	NN		compound	False
cost	cost	NOUN	NN		conj	False
in	in	ADP	IN		prep	True
2010	2010	NUM	CD	DATE_B	pobj	False
.	.	PUNCT	.		punct	False

class	class	NOUN	NN		ROOT	False

i	i	PRON	PRP		nsubj	True
fomc	fomc	NOUN	NN		npadvmod	False
-	-	PUNCT	HYPH		punct	False
restricted	restrict	VERB	VBN		advmod	False
controlled	control	VERB	VBN		ROOT	False
(	(	PUNCT	-LRB-		punct	False
fr	fr	NOUN	NN		prep	False
)	)	PUNCT	-RRB-		punct	False
39	39	NUM	CD	CARDINAL_B	pobj	False
of	of	ADP	IN		prep	True
45	45	NUM	CD	CARDINAL_B	pobj	False

(	(	PUNCT	-LRB-		punct	False
44	44	NUM	CD	CARDINAL_B	nummod	False
)	)	PUNCT	-RRB-		punct	False
debt	debt	NOUN	NN		compound	False
growth	growth	NOUN	NN		nsubjpass	False
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
private	private	ADJ	JJ		amod	False
sector	sector	NOUN	NN		pobj	False
is	be	AUX	VBZ		auxpass	True
expected	expect	VERB	VBN		ROOT	False
to	to	PART	TO		aux	True
be	be	AUX	VB		xcomp	True
weak	weak	ADJ	JJ		acomp	False
over	over	ADP	IN		prep	True
the	the	DET	DT	DATE_B	det	True
next	next	ADJ	JJ	DATE_I	amod	True
two	two	NUM	CD	DATE_I	nummod	True
years	year	NOUN	NNS	DATE_I	pobj	False
.	.	PUNCT	.		punct	False

household	household	NOUN	NN		compound	False
debt	debt	NOUN	NN		nsubjpass	False
is	be	AUX	VBZ		auxpass	True
projected	project	VERB	VBN		ROOT	False
to	to	PART	TO		aux	True
be	be	AUX	VB		xcomp	True
essentially	essentially	ADV	RB		advmod	False
flat	flat	ADJ	JJ		acomp	False
in	in	ADP	IN		prep	True
2009	2009	NUM	CD	DATE_B	pobj	False
and	and	CCONJ	CC		cc	True
to	to	PART	TO		aux	True
expand	expand	VERB	VB		conj	False
only	only	ADV	RB		advmod	True
a	a	DET	DT		det	True
little	little	ADJ	JJ		npadvmod	False
in	in	ADP	IN		prep	True
2010	2010	NUM	CD	DATE_B	pobj	False
,	,	PUNCT	,		punct	False
held	hold	VERB	VBN		advcl	False
down	down	ADP	RP		prt	True
by	by	ADP	IN		agent	True
falling	fall	VERB	VBG		pcomp	False
home	home	NOUN	NN		compound	False
prices	price	NOUN	NNS		dobj	False
and	and	CCONJ	CC		cc	True
tighter	tight	ADJ	JJR		amod	False
bank	bank	NOUN	NN		compound	False
lending	lending	NOUN	NN		compound	False
terms	term	NOUN	NNS		conj	False
and	and	CCONJ	CC		cc	True
standards	standard	NOUN	NNS		conj	False
.	.	PUNCT	.		punct	False

nonfinancial	nonfinancial	ADJ	JJ		amod	False
business	business	NOUN	NN		compound	False
debt	debt	NOUN	NN		nsubjpass	False
is	be	AUX	VBZ		auxpass	True
projected	project	VERB	VBN		ROOT	False
to	to	PART	TO		aux	True
grow	grow	VERB	VB		xcomp	False
at	at	ADP	IN		prep	True
a	a	DET	DT		det	True
moderate	moderate	ADJ	JJ		amod	False
rate	rate	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
down	down	ADV	RB		advmod	True
sharply	sharply	ADV	RB		advmod	False
from	from	ADP	IN		prep	True
rapid	rapid	ADJ	JJ		amod	False
growth	growth	NOUN	NN		compound	False
rates	rate	NOUN	NNS		pobj	False
in	in	ADP	IN		prep	True
recent	recent	ADJ	JJ	DATE_B	amod	False
years	year	NOUN	NNS	DATE_I	pobj	False
,	,	PUNCT	,		punct	False
also	also	ADV	RB		advmod	True
restrained	restrain	VERB	VBD		advcl	False
in	in	ADP	IN		prep	True
part	part	NOUN	NN		pobj	True
by	by	ADP	IN		agent	True
tight	tight	ADJ	JJ		amod	False
credit	credit	NOUN	NN		compound	False
conditions	condition	NOUN	NNS		pobj	False
.	.	PUNCT	.		punct	False

by	by	ADP	IN		prep	True
contrast	contrast	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
debt	debt	NOUN	NN		nsubjpass	False
is	be	AUX	VBZ		auxpass	True
projected	project	VERB	VBN		ROOT	False
to	to	PART	TO		aux	True
grow	grow	VERB	VB		xcomp	False
rapidly	rapidly	ADV	RB		advmod	False
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
government	government	NOUN	NN		compound	False
sectors	sector	NOUN	NNS		pobj	False
,	,	PUNCT	,		punct	False
as	as	SCONJ	IN		mark	True
the	the	DET	DT		det	True
economic	economic	ADJ	JJ		amod	False
slowdown	slowdown	NOUN	NN		nsubj	False
damps	damp	VERB	VBZ		advcl	False
revenues	revenue	NOUN	NNS		dobj	False
,	,	PUNCT	,		punct	False
and	and	CCONJ	CC		cc	True
as	as	SCONJ	IN		mark	True
financing	financing	NOUN	NN		compound	False
needs	need	VERB	VBZ		nsubj	False
related	relate	VERB	VBN		conj	False
to	to	ADP	IN		prep	True
the	the	DET	DT		det	True
tarp	tarp	PROPN	NNP		pobj	False
,	,	PUNCT	,		punct	False
treasury	treasury	PROPN	NNP	ORG_B	nmod	False
’s	’s	PART	POS		punct	True
assistance	assistance	NOUN	NN		npadvmod	False
to	to	ADP	IN		prep	True
the	the	DET	DT		det	True
gses	gse	NOUN	NNS		pobj	False
,	,	PUNCT	,		punct	False
and	and	CCONJ	CC		cc	True
higher	high	ADJ	JJR		amod	False
expected	expected	ADJ	JJ		amod	False
losses	loss	NOUN	NNS		conj	False
at	at	ADP	IN		prep	True
the	the	DET	DT		det	True
fdic	fdic	PROPN	NNP	ORG_B	amod	False
boost	boost	VERB	VBP		amod	False
federal	federal	ADJ	JJ		amod	False
debt	debt	NOUN	NN		pobj	False
substantially	substantially	ADV	RB		advmod	False
in	in	ADP	IN		prep	True
2009	2009	NUM	CD	DATE_B	pobj	False
and	and	CCONJ	CC		cc	True
2010	2010	NUM	CD	DATE_B	conj	False
.	.	PUNCT	.		punct	False

overall	overall	ADJ	JJ		advmod	False
,	,	PUNCT	,		punct	False
domestic	domestic	ADJ	JJ		amod	False
nonfinancial	nonfinancial	ADJ	JJ		amod	False
debt	debt	NOUN	NN		nsubjpass	False
is	be	AUX	VBZ		auxpass	True
projected	project	VERB	VBN		ROOT	False
to	to	PART	TO		aux	True
grow	grow	VERB	VB		xcomp	False
2¾	2¾	NUM	CD	PERCENT_B	nummod	False
percent	percent	NOUN	NN	PERCENT_I	dobj	False
in	in	ADP	IN		prep	True
2009	2009	NUM	CD	DATE_B	pobj	False
and	and	CCONJ	CC		cc	True
4¼	4¼	NUM	CD		nummod	False
percent	percent	NOUN	NN		conj	False
in	in	ADP	IN		prep	True
2010	2010	NUM	CD	DATE_B	pobj	False
,	,	PUNCT	,		punct	False
a	a	DET	DT		det	True
very	very	ADV	RB		advmod	True
subdued	subdued	ADJ	JJ		amod	False
pace	pace	NOUN	NN		npadvmod	False
by	by	ADP	IN		prep	True
historical	historical	ADJ	JJ		amod	False
standards	standard	NOUN	NNS		pobj	False
.	.	PUNCT	.		punct	False

class	class	NOUN	NN		ROOT	False

i	i	PRON	PRP		nsubj	True
fomc	fomc	NOUN	NN		npadvmod	False
-	-	PUNCT	HYPH		punct	False
restricted	restrict	VERB	VBN		advmod	False
controlled	control	VERB	VBN		ROOT	False
(	(	PUNCT	-LRB-		punct	False
fr	fr	NOUN	NN		advmod	False
)	)	PUNCT	-RRB-		punct	False
40	40	NUM	CD	CARDINAL_B	pobj	False
of	of	ADP	IN		prep	True
45	45	NUM	CD	CARDINAL_B	compound	False
50	50	NUM	CD	CARDINAL_I	nummod	False
bp	bp	PROPN	NNP		compound	False
ease	ease	NOUN	NN		pobj	False

25	25	NUM	CD	CARDINAL_B	nummod	False
bp	bp	PROPN	NNP		compound	False
ease	ease	PROPN	NNP		ROOT	False

no	no	DET	DT		det	True
change	change	NOUN	NN		compound	False
greenbook	greenbook	NOUN	NN		nsubj	False
forecast	forecast	VERB	VBP		ROOT	False
monthly	monthly	ADJ	JJ	DATE_B	amod	False
growth	growth	NOUN	NN		compound	False
rates	rate	NOUN	NNS		dobj	False
quarterly	quarterly	ADJ	JJ	DATE_B	amod	False
growth	growth	NOUN	NN		compound	False
rates	rate	NOUN	NNS		dobj	False

annual	annual	ADJ	JJ	DATE_B	amod	False
growth	growth	NOUN	NN		compound	False
rates	rate	NOUN	NNS		compound	False
growth	growth	NOUN	NN		nsubj	False
from	from	ADP	IN		prep	True
to	to	ADP	IN		prep	True
this	this	DET	DT		det	True
forecast	forecast	NOUN	NN		pobj	False
is	be	AUX	VBZ		ROOT	True
consistent	consistent	ADJ	JJ		acomp	False
with	with	ADP	IN		prep	True
nominal	nominal	ADJ	JJ		amod	False
gdp	gdp	NOUN	NN		pobj	False
and	and	CCONJ	CC		cc	True
interest	interest	NOUN	NN		compound	False
rates	rate	NOUN	NNS		conj	False
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
greenbook	greenbook	PROPN	NNP		compound	False
forecast	forecast	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

table	table	NOUN	NN		nmod	False
2	2	NUM	CD	CARDINAL_B	nummod	False
alternative	alternative	ADJ	JJ		amod	False
growth	growth	NOUN	NN		compound	False
rates	rate	NOUN	NNS		ROOT	False
for	for	ADP	IN		prep	True
m2	m2	PROPN	NNP	ORG_B	nmod	False
(	(	PUNCT	-LRB-	ORG_I	punct	False
percent	percent	NOUN	NN	ORG_I	appos	False
,	,	PUNCT	,		punct	False
annual	annual	ADJ	JJ	DATE_B	amod	False
rate	rate	NOUN	NN		appos	False
)	)	PUNCT	-RRB-		punct	False
class	class	NOUN	NN		pobj	False

i	i	PRON	PRP		nmod	True
fomc	fomc	NOUN	NN		npadvmod	False
-	-	PUNCT	HYPH		punct	False
restricted	restrict	VERB	VBN		amod	False
controlled	control	VERB	VBN		advcl	False
(	(	PUNCT	-LRB-		punct	False
fr	fr	NOUN	NN		advmod	False
)	)	PUNCT	-RRB-		punct	False
41	41	NUM	CD	CARDINAL_B	pobj	False
of	of	ADP	IN		prep	True
45	45	NUM	CD	CARDINAL_B	nummod	False
directive	directive	NOUN	NN		pobj	False
(	(	PUNCT	-LRB-		punct	False
45	45	NUM	CD	CARDINAL_B	appos	False
)	)	PUNCT	-RRB-		punct	False
draft	draft	NOUN	NN		compound	False
language	language	NOUN	NN		nsubjpass	False
for	for	ADP	IN		prep	True
the	the	DET	DT		det	True
directive	directive	NOUN	NN		pobj	False
is	be	AUX	VBZ		auxpass	True
provided	provide	VERB	VBN		ROOT	False
below	below	ADV	RB		advmod	True
.	.	PUNCT	.		punct	False

directive	directive	NOUN	NN		amod	False
wording	wording	NOUN	NN		ROOT	False

the	the	DET	DT		det	True
federal	federal	PROPN	NNP		amod	False
open	open	ADJ	JJ		amod	False
market	market	NOUN	NN		compound	False
committee	committee	NOUN	NN		nsubj	False
seeks	seek	VERB	VBZ		ROOT	False
monetary	monetary	ADJ	JJ		amod	False
and	and	CCONJ	CC		cc	True
financial	financial	ADJ	JJ		conj	False
conditions	condition	NOUN	NNS		dobj	False
that	that	DET	WDT		nsubj	True
will	will	VERB	MD		aux	True
foster	foster	VERB	VB		relcl	False
price	price	NOUN	NN		compound	False
stability	stability	NOUN	NN		dobj	False
and	and	CCONJ	CC		cc	True
promote	promote	VERB	VB		conj	False
sustainable	sustainable	ADJ	JJ		amod	False
growth	growth	NOUN	NN		dobj	False
in	in	ADP	IN		prep	True
output	output	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

to	to	PART	TO		aux	True
further	further	VERB	VB		advmod	True
its	-PRON-	DET	PRP$		poss	True
long	long	ADJ	JJ		amod	False
-	-	PUNCT	HYPH		punct	False
run	run	VERB	VBN		amod	False
objectives	objective	NOUN	NNS		dobj	False
,	,	PUNCT	,		punct	False
the	the	DET	DT		det	True
committee	committee	NOUN	NN		nsubj	False
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
immediate	immediate	ADJ	JJ		amod	False
future	future	ADJ	JJ		pobj	False
seeks	seek	VERB	VBZ		ROOT	False
conditions	condition	NOUN	NNS		dobj	False
in	in	ADP	IN		prep	True
reserve	reserve	NOUN	NN		compound	False
markets	market	NOUN	NNS		pobj	False
consistent	consistent	ADJ	JJ		amod	False
with	with	ADP	IN		prep	True
maintaining	maintain	VERB	VBG		nsubj	False
/	/	PUNCT	,		punct	False
increasing	increase	VERB	VBG		pcomp	False
/	/	SYM	SYM		punct	False
reducing	reduce	VERB	VBG		acl	False
the	the	DET	DT		det	True
federal	federal	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		compound	False
rate	rate	NOUN	NN		dobj	False
at	at	ADP	IN		prep	True
/	/	PUNCT	,		punct	False
to	to	ADP	IN		prep	True
an	an	DET	DT		det	True
average	average	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
around	around	ADV	RB		nmod	True
 	 	SPACE	_SP			False
1½	1½	NUM	CD	PERCENT_B	compound	False
percent	percent	NOUN	NN	PERCENT_I	pobj	False
.	.	PUNCT	.		punct	False

class	class	NOUN	NN		ROOT	False

i	i	PRON	PRP		nsubj	True
fomc	fomc	NOUN	NN		npadvmod	False
-	-	PUNCT	HYPH		punct	False
restricted	restrict	VERB	VBN		advmod	False
controlled	control	VERB	VBN		ROOT	False
(	(	PUNCT	-LRB-		punct	False
fr	fr	NOUN	NN		advmod	False
)	)	PUNCT	-RRB-		punct	False
42	42	NUM	CD	CARDINAL_B	pobj	False
of	of	ADP	IN		prep	True
45	45	NUM	CD	CARDINAL_B	nummod	False
appendix	appendix	NOUN	NNS		pobj	False

a	a	X	LS		det	True
:	:	PUNCT	:		punct	False
measures	measure	NOUN	NNS		nsubj	False
of	of	ADP	IN		prep	True
the	the	DET	DT		det	True
equilibrium	equilibrium	NOUN	NN		nmod	False
real	real	ADJ	JJ		amod	False
rate	rate	NOUN	NN		pobj	False
the	the	DET	DT		det	True
equilibrium	equilibrium	NOUN	NN		nmod	False
real	real	ADJ	JJ		amod	False
rate	rate	NOUN	NN		nsubj	False
is	be	AUX	VBZ		ROOT	True
the	the	DET	DT		det	True
real	real	ADJ	JJ		amod	False
federal	federal	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		compound	False
rate	rate	NOUN	NN		attr	False
that	that	SCONJ	IN		mark	True
,	,	PUNCT	,		punct	False
if	if	SCONJ	IN		mark	True
maintained	maintain	VERB	VBN		advcl	False
,	,	PUNCT	,		punct	False
would	would	VERB	MD		aux	True
be	be	AUX	VB		auxpass	True
projected	project	VERB	VBN		relcl	False
to	to	PART	TO		aux	True
return	return	VERB	VB		xcomp	False
output	output	NOUN	NN		dobj	False
to	to	ADP	IN		prep	True
its	-PRON-	DET	PRP$		poss	True
potential	potential	ADJ	JJ		amod	False
level	level	NOUN	NN		pobj	False
over	over	ADP	IN		prep	True
time	time	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

the	the	DET	DT		det	True
short	short	ADJ	JJ		amod	False
-	-	PUNCT	HYPH		punct	False
run	run	NOUN	NN		amod	False
equilibrium	equilibrium	NOUN	NN		compound	False
rate	rate	NOUN	NN		nsubjpass	False
is	be	AUX	VBZ		auxpass	True
defined	define	VERB	VBN		ROOT	False
as	as	SCONJ	IN		prep	True
the	the	DET	DT		det	True
rate	rate	NOUN	NN		pobj	False
that	that	DET	WDT		nsubj	True
would	would	VERB	MD		aux	True
close	close	VERB	VB		relcl	False
the	the	DET	DT		det	True
output	output	NOUN	NN		compound	False
gap	gap	NOUN	NN		dobj	False
in	in	ADP	IN		prep	True
twelve	twelve	NUM	CD	DATE_B	nummod	True
quarters	quarter	NOUN	NNS	DATE_I	pobj	False
given	give	VERB	VBN		prep	False
the	the	DET	DT		det	True
corresponding	corresponding	ADJ	JJ		amod	False
model	model	NOUN	NN		pobj	False
’s	’s	PART	POS		punct	True
projection	projection	NOUN	NN		appos	False
of	of	ADP	IN		prep	True
the	the	DET	DT		det	True
economy	economy	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

the	the	DET	DT		det	True
medium	medium	ADJ	JJ		amod	False
-	-	PUNCT	HYPH		punct	False
run	run	NOUN	NN		compound	False
concept	concept	NOUN	NN		nsubj	False
is	be	AUX	VBZ		ROOT	True
the	the	DET	DT		det	True
value	value	NOUN	NN		attr	False
of	of	ADP	IN		prep	True
the	the	DET	DT		det	True
real	real	ADJ	JJ		amod	False
federal	federal	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		compound	False
rate	rate	NOUN	NN		pobj	False
projected	project	VERB	VBN		acl	False
to	to	PART	TO		aux	True
keep	keep	VERB	VB		xcomp	True
output	output	NOUN	NN		dobj	False
at	at	ADP	IN		prep	True
potential	potential	NOUN	NN		pobj	False
in	in	ADP	IN		prep	True
seven	seven	NUM	CD	DATE_B	nummod	False
years	year	NOUN	NNS	DATE_I	pobj	False
,	,	PUNCT	,		punct	False
under	under	ADP	IN		prep	True
the	the	DET	DT		det	True
assumption	assumption	NOUN	NN		pobj	False
that	that	SCONJ	IN		mark	True
monetary	monetary	ADJ	JJ		amod	False
policy	policy	NOUN	NN		nsubj	False
acts	act	VERB	VBZ		acl	False
to	to	PART	TO		aux	True
bring	bring	VERB	VB		advcl	False
actual	actual	ADJ	JJ		amod	False
and	and	CCONJ	CC		cc	True
potential	potential	ADJ	JJ		conj	False
output	output	NOUN	NN		dobj	False
into	into	ADP	IN		prep	True
line	line	NOUN	NN		pobj	False
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
short	short	ADJ	JJ		amod	False
run	run	NOUN	NN		pobj	False
and	and	CCONJ	CC		cc	True
then	then	ADV	RB		advmod	True
keeps	keep	VERB	VBZ		conj	False
them	-PRON-	PRON	PRP		dobj	True
equal	equal	ADJ	JJ		oprd	False
thereafter	thereafter	ADV	RB		advmod	True
.	.	PUNCT	.		punct	False

the	the	DET	DT		det	True
tips	tip	NOUN	NNS		npadvmod	False
-	-	PUNCT	HYPH		punct	False
based	base	VERB	VBN		amod	False
factor	factor	NOUN	NN		compound	False
model	model	NOUN	NN		compound	False
measure	measure	NOUN	NN		nsubj	False
provides	provide	VERB	VBZ		ROOT	False
an	an	DET	DT		det	True
estimate	estimate	NOUN	NN		dobj	False
of	of	ADP	IN		prep	True
market	market	NOUN	NN		compound	False
expectations	expectation	NOUN	NNS		pobj	False
for	for	ADP	IN		prep	True
the	the	DET	DT		det	True
real	real	ADJ	JJ		amod	False
federal	federal	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		compound	False
rate	rate	NOUN	NN		pobj	False
seven	seven	NUM	CD	DATE_B	nummod	False
years	year	NOUN	NNS	DATE_I	npadvmod	False
ahead	ahead	ADV	RB	DATE_I	advmod	False
.	.	PUNCT	.		punct	False

the	the	DET	DT		det	True
actual	actual	ADJ	JJ		amod	False
real	real	ADJ	JJ		amod	False
federal	federal	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		compound	False
rate	rate	NOUN	NN		nsubjpass	False
is	be	AUX	VBZ		auxpass	True
constructed	construct	VERB	VBN		ROOT	False
as	as	SCONJ	IN		prep	True
the	the	DET	DT		det	True
difference	difference	NOUN	NN		pobj	False
between	between	ADP	IN		prep	True
the	the	DET	DT		det	True
nominal	nominal	ADJ	JJ		amod	False
rate	rate	NOUN	NN		pobj	False
and	and	CCONJ	CC		cc	True
realized	realize	VERB	VBD		conj	False
inflation	inflation	NOUN	NN		dobj	False
,	,	PUNCT	,		punct	False
where	where	ADV	WRB		advmod	True
the	the	DET	DT		det	True
nominal	nominal	ADJ	JJ		amod	False
rate	rate	NOUN	NN		nsubjpass	False
is	be	AUX	VBZ		auxpass	True
measured	measure	VERB	VBN		relcl	False
as	as	SCONJ	IN		prep	True
the	the	DET	DT		det	True
quarterly	quarterly	ADJ	JJ	DATE_B	amod	False
average	average	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
the	the	DET	DT		det	True
observed	observed	ADJ	JJ		amod	False
federal	federal	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		compound	False
rate	rate	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
and	and	CCONJ	CC		cc	True
realized	realize	VERB	VBD		conj	False
inflation	inflation	NOUN	NN		nsubjpass	False
is	be	AUX	VBZ		auxpass	True
given	give	VERB	VBN		ccomp	False
by	by	ADP	IN		agent	True
the	the	DET	DT		det	True
log	log	NOUN	NN		compound	False
difference	difference	NOUN	NN		pobj	False
between	between	ADP	IN		prep	True
the	the	DET	DT		det	True
core	core	NOUN	NN		compound	False
pce	pce	NOUN	NN		compound	False
price	price	NOUN	NN		compound	False
index	index	NOUN	NN		pobj	False
and	and	CCONJ	CC		cc	True
its	-PRON-	DET	PRP$		poss	True
lagged	lagged	ADJ	JJ		amod	False
value	value	NOUN	NN		conj	False
four	four	NUM	CD	DATE_B	nummod	True
quarters	quarter	NOUN	NNS	DATE_I	npadvmod	False
earlier	earlier	ADV	RBR	DATE_I	advmod	False
.	.	PUNCT	.		punct	False

for	for	ADP	IN		prep	True
the	the	DET	DT	DATE_B	det	True
current	current	ADJ	JJ	DATE_I	amod	False
quarter	quarter	NOUN	NN	DATE_I	pobj	False
,	,	PUNCT	,		punct	False
the	the	DET	DT		det	True
nominal	nominal	ADJ	JJ		amod	False
rate	rate	NOUN	NN		nsubjpass	False
is	be	AUX	VBZ		auxpass	True
specified	specify	VERB	VBN		ROOT	False
as	as	SCONJ	IN		prep	True
the	the	DET	DT		det	True
target	target	NOUN	NN		nmod	False
federal	federal	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		compound	False
rate	rate	NOUN	NN		pobj	False
on	on	ADP	IN		prep	True
the	the	DET	DT		det	True
bluebook	bluebook	NOUN	NN		compound	False
publication	publication	NOUN	NN		compound	False
date	date	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

for	for	ADP	IN		prep	True
the	the	DET	DT	DATE_B	det	True
current	current	ADJ	JJ	DATE_I	amod	False
quarter	quarter	NOUN	NN	DATE_I	pobj	False
and	and	CCONJ	CC		cc	True
the	the	DET	DT	DATE_B	det	True
previous	previous	ADJ	JJ	DATE_I	amod	False
quarter	quarter	NOUN	NN	DATE_I	conj	False
,	,	PUNCT	,		punct	False
the	the	DET	DT		det	True
inflation	inflation	NOUN	NN		compound	False
rate	rate	NOUN	NN		nsubjpass	False
is	be	AUX	VBZ		auxpass	True
computed	compute	VERB	VBN		ROOT	False
using	use	VERB	VBG		xcomp	True
the	the	DET	DT		det	True
staff	staff	NOUN	NN		dobj	False
’s	’s	PART	POS		punct	True
estimate	estimate	NOUN	NN		oprd	False
of	of	ADP	IN		prep	True
the	the	DET	DT		det	True
core	core	NOUN	NN		compound	False
pce	pce	NOUN	NN		compound	False
price	price	NOUN	NN		compound	False
index	index	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

if	if	SCONJ	IN		mark	True
the	the	DET	DT		det	True
upcoming	upcoming	ADJ	JJ		amod	False
fomc	fomc	ADJ	JJ		compound	False
meeting	meeting	NOUN	NN		nsubj	False
falls	fall	VERB	VBZ		advcl	False
early	early	ADV	RB	DATE_B	advmod	False
in	in	ADP	IN	DATE_I	prep	True
the	the	DET	DT	DATE_I	det	True
quarter	quarter	NOUN	NN	DATE_I	pobj	False
,	,	PUNCT	,		punct	False
the	the	DET	DT		det	True
lagged	lagged	ADJ	JJ		amod	False
inflation	inflation	NOUN	NN		compound	False
measure	measure	NOUN	NN		nsubj	False
ends	end	VERB	VBZ		ROOT	False
in	in	ADP	IN		prep	True
the	the	DET	DT	DATE_B	det	True
last	last	ADJ	JJ	DATE_I	amod	True
quarter	quarter	NOUN	NN	DATE_I	pobj	False
.	.	PUNCT	.		punct	False

confidence	confidence	NOUN	NN		compound	False
intervals	interval	NOUN	NNS		nsubj	False
reflect	reflect	VERB	VBP		ROOT	False
uncertainties	uncertainty	NOUN	NNS		dobj	False
about	about	ADP	IN		prep	True
model	model	NOUN	NN		compound	False
specification	specification	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
coefficients	coefficient	NOUN	NNS		conj	False
,	,	PUNCT	,		punct	False
and	and	CCONJ	CC		cc	True
the	the	DET	DT		det	True
level	level	NOUN	NN		conj	False
of	of	ADP	IN		prep	True
potential	potential	ADJ	JJ		amod	False
output	output	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

the	the	DET	DT		det	True
final	final	ADJ	JJ		amod	False
column	column	NOUN	NN		nsubj	False
of	of	ADP	IN		prep	True
the	the	DET	DT		det	True
table	table	NOUN	NN		pobj	False
indicates	indicate	VERB	VBZ		ROOT	False
the	the	DET	DT		det	True
values	value	NOUN	NNS		dobj	False
published	publish	VERB	VBN		acl	False
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
previous	previous	ADJ	JJ		amod	False
bluebook	bluebook	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

measure	measure	NOUN	NN		compound	False
description	description	NOUN	NN		ROOT	False
single	single	ADJ	JJ		amod	False
-	-	PUNCT	HYPH		punct	False
equation	equation	NOUN	NN		compound	False
model	model	NOUN	NN		dobj	False

the	the	DET	DT		det	True
measure	measure	NOUN	NN		nsubjpass	False
of	of	ADP	IN		prep	True
the	the	DET	DT		det	True
equilibrium	equilibrium	NOUN	NN		nmod	False
real	real	ADJ	JJ		amod	False
rate	rate	NOUN	NN		pobj	False
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
single	single	ADJ	JJ		amod	False
-	-	PUNCT	HYPH		punct	False
equation	equation	NOUN	NN		compound	False
model	model	NOUN	NN		pobj	False
is	be	AUX	VBZ		auxpass	True
based	base	VERB	VBN		ROOT	False
on	on	ADP	IN		prep	True
an	an	DET	DT		det	True
estimated	estimate	VERB	VBN		amod	False
aggregate	aggregate	ADJ	JJ		amod	False
-	-	PUNCT	HYPH		punct	False
demand	demand	NOUN	NN		compound	False
relationship	relationship	NOUN	NN		pobj	False
between	between	ADP	IN		prep	True
the	the	DET	DT		det	True
current	current	ADJ	JJ		amod	False
value	value	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
the	the	DET	DT		det	True
output	output	NOUN	NN		compound	False
gap	gap	NOUN	NN		pobj	False
and	and	CCONJ	CC		cc	True
its	-PRON-	DET	PRP$		poss	True
lagged	lag	VERB	VBN		amod	False
values	value	NOUN	NNS		conj	False
as	as	ADV	RB		advmod	True
well	well	ADV	RB		advmod	True
as	as	SCONJ	IN		cc	True
the	the	DET	DT		det	True
lagged	lag	VERB	VBN		amod	False
values	value	NOUN	NNS		conj	False
of	of	ADP	IN		prep	True
the	the	DET	DT		det	True
real	real	ADJ	JJ		amod	False
federal	federal	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		compound	False
rate	rate	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

small	small	ADJ	JJ		amod	False
structural	structural	ADJ	JJ		amod	False
