summary	summary	NOUN	NN		compound	False
 	  	SPACE	_SP			False
—	—	PUNCT	:		punct	False
 	  	SPACE	_SP			False
alternative	alternative	NOUN	NN		amod	False
 	  	SPACE	_SP			False
b	b	NOUN	NN		appos	False
1	1	NUM	CD	CARDINAL_B	nummod	False
.	.	PUNCT	.		punct	False

information	information	NOUN	NN		nsubj	False
received	receive	VERB	VBN		acl	False
since	since	SCONJ	IN		mark	True
the	the	DET	DT		det	True
federal	federal	ADJ	JJ		amod	False
open	open	ADJ	JJ		amod	False
market	market	NOUN	NN		compound	False
committee	committee	NOUN	NN		nsubj	False
met	meet	VERB	VBD		advcl	False
in	in	ADP	IN		prep	True
march	march	PROPN	NNP	DATE_B	pobj	False
indicates	indicate	VERB	VBZ		ROOT	False
that	that	SCONJ	IN		mark	True
the	the	DET	DT		det	True
economy	economy	NOUN	NN		nsubj	False
has	have	AUX	VBZ		aux	True
continued	continue	VERB	VBN		ccomp	False
to	to	PART	TO		aux	True
contract	contract	VERB	VB		xcomp	False
.	.	PUNCT	.		punct	False

job	job	NOUN	NN		compound	False
losses	loss	NOUN	NNS		nsubj	False
,	,	PUNCT	,		punct	False
lower	low	ADJ	JJR		amod	False
housing	housing	NOUN	NN		compound	False
wealth	wealth	NOUN	NN		conj	False
,	,	PUNCT	,		punct	False
and	and	CCONJ	CC		cc	True
tight	tight	ADJ	JJ		amod	False
credit	credit	NOUN	NN		compound	False
conditions	condition	NOUN	NNS		conj	False
have	have	AUX	VBP		aux	True
weighed	weigh	VERB	VBN		ROOT	False
on	on	ADP	IN		prep	True
consumer	consumer	NOUN	NN		compound	False
sentiment	sentiment	NOUN	NN		pobj	False
and	and	CCONJ	CC		cc	True
spending	spending	NOUN	NN		conj	False
.	.	PUNCT	.		punct	False

weak	weak	ADJ	JJ		amod	False
sales	sale	NOUN	NNS		compound	False
prospects	prospect	NOUN	NNS		nsubj	False
and	and	CCONJ	CC		cc	True
difficulties	difficulty	NOUN	NNS		conj	False
in	in	ADP	IN		prep	True
obtaining	obtain	VERB	VBG		pcomp	False
credit	credit	NOUN	NN		dobj	False
have	have	AUX	VBP		aux	True
led	lead	VERB	VBN		ROOT	False
businesses	business	NOUN	NNS		dobj	False
to	to	PART	TO		aux	True
cut	cut	VERB	VB		xcomp	False
back	back	ADV	RB		prt	True
on	on	ADP	IN		prep	True
inventories	inventory	NOUN	NNS		pobj	False
and	and	CCONJ	CC		cc	True
fixed	fix	VERB	VBN		amod	False
investment	investment	NOUN	NN		conj	False
.	.	PUNCT	.		punct	False

although	although	SCONJ	IN		mark	True
the	the	DET	DT		det	True
economic	economic	ADJ	JJ		amod	False
outlook	outlook	NOUN	NN		nsubj	False
has	have	AUX	VBZ		aux	True
improved	improve	VERB	VBN		advcl	False
modestly	modestly	ADV	RB		advmod	False
since	since	SCONJ	IN		prep	True
the	the	DET	DT		det	True
march	march	PROPN	NNP	DATE_B	compound	False
meeting	meeting	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
partly	partly	ADV	RB		advmod	False
reflecting	reflect	VERB	VBG		advcl	False
some	some	DET	DT		det	True
easing	easing	NOUN	NN		dobj	False
of	of	ADP	IN		prep	True
financial	financial	ADJ	JJ		amod	False
market	market	NOUN	NN		compound	False
conditions	condition	NOUN	NNS		pobj	False
,	,	PUNCT	,		punct	False
economic	economic	ADJ	JJ		amod	False
activity	activity	NOUN	NN		nsubj	False
is	be	AUX	VBZ		ROOT	True
likely	likely	ADJ	JJ		acomp	False
to	to	PART	TO		aux	True
remain	remain	VERB	VB		xcomp	False
weak	weak	ADJ	JJ		acomp	False
for	for	ADP	IN		prep	True
a	a	DET	DT		det	True
time	time	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

nonetheless	nonetheless	ADV	RB		advmod	False
,	,	PUNCT	,		punct	False
the	the	DET	DT		det	True
committee	committee	NOUN	NN		nsubj	False
continues	continue	VERB	VBZ		ROOT	False
to	to	PART	TO		aux	True
anticipate	anticipate	VERB	VB		xcomp	False
that	that	SCONJ	IN		det	True
policy	policy	NOUN	NN		compound	False
actions	action	NOUN	NNS		dobj	False
to	to	PART	TO		aux	True
stabilize	stabilize	VERB	VB		relcl	False
financial	financial	ADJ	JJ		amod	False
markets	market	NOUN	NNS		dobj	False
and	and	CCONJ	CC		cc	True
institutions	institution	NOUN	NNS		conj	False
,	,	PUNCT	,		punct	False
fiscal	fiscal	ADJ	JJ		amod	False
and	and	CCONJ	CC		cc	True
monetary	monetary	ADJ	JJ		conj	False
stimulus	stimulus	NOUN	NN		conj	False
,	,	PUNCT	,		punct	False
and	and	CCONJ	CC		cc	True
market	market	NOUN	NN		compound	False
forces	force	NOUN	NNS		nsubj	False
will	will	VERB	MD		aux	True
contribute	contribute	VERB	VB		conj	False
to	to	ADP	IN		prep	True
a	a	DET	DT		det	True
gradual	gradual	ADJ	JJ		amod	False
resumption	resumption	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
sustainable	sustainable	ADJ	JJ		amod	False
economic	economic	ADJ	JJ		amod	False
growth	growth	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

2	2	X	LS	CARDINAL_B	ROOT	False
.	.	PUNCT	.		punct	False

in	in	ADP	IN		prep	True
light	light	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
increasing	increase	VERB	VBG		amod	False
economic	economic	ADJ	JJ		amod	False
slack	slack	NOUN	NN		pobj	False
here	here	ADV	RB		advmod	True
and	and	CCONJ	CC		cc	True
abroad	abroad	ADV	RB		conj	False
,	,	PUNCT	,		punct	False
the	the	DET	DT		det	True
committee	committee	NOUN	NN		nsubj	False
expects	expect	VERB	VBZ		ROOT	False
that	that	SCONJ	IN		mark	True
inflation	inflation	NOUN	NN		nsubj	False
will	will	VERB	MD		aux	True
remain	remain	VERB	VB		ccomp	False
subdued	subdued	ADJ	JJ		acomp	False
.	.	PUNCT	.		punct	False

moreover	moreover	ADV	RB		advmod	True
,	,	PUNCT	,		punct	False
the	the	DET	DT		det	True
committee	committee	NOUN	NN		nsubj	False
sees	see	VERB	VBZ		ROOT	False
some	some	DET	DT		det	True
risk	risk	NOUN	NN		dobj	False
that	that	SCONJ	IN		mark	True
inflation	inflation	NOUN	NN		nsubj	False
could	could	VERB	MD		aux	True
persist	persist	VERB	VB		acl	False
for	for	ADP	IN		prep	True
a	a	DET	DT		det	True
time	time	NOUN	NN		pobj	False
below	below	ADP	IN		prep	True
rates	rate	NOUN	NNS		pobj	False
that	that	SCONJ	IN		nsubj	True
best	good	ADJ	JJS		advmod	False
foster	foster	ADJ	JJ		relcl	False
economic	economic	ADJ	JJ		amod	False
growth	growth	NOUN	NN		dobj	False
and	and	CCONJ	CC		cc	True
price	price	NOUN	NN		compound	False
stability	stability	NOUN	NN		conj	False
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
longer	long	ADJ	JJR		amod	False
term	term	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

3	3	X	LS	CARDINAL_B	ROOT	False
.	.	PUNCT	.		punct	False

in	in	ADP	IN		prep	True
these	these	DET	DT		det	True
circumstances	circumstance	NOUN	NNS		pobj	False
,	,	PUNCT	,		punct	False
the	the	DET	DT	ORG_B	det	True
federal	federal	PROPN	NNP	ORG_I	compound	False
reserve	reserve	PROPN	NNP	ORG_I	nsubj	False
will	will	VERB	MD		aux	True
employ	employ	VERB	VB		ROOT	False
all	all	DET	DT		det	True
available	available	ADJ	JJ		amod	False
tools	tool	NOUN	NNS		dobj	False
to	to	PART	TO		aux	True
promote	promote	VERB	VB		advcl	False
economic	economic	ADJ	JJ		amod	False
recovery	recovery	NOUN	NN		dobj	False
and	and	CCONJ	CC		cc	True
to	to	PART	TO		aux	True
preserve	preserve	VERB	VB		conj	False
price	price	NOUN	NN		compound	False
stability	stability	NOUN	NN		dobj	False
.	.	PUNCT	.		punct	False

the	the	DET	DT		det	True
committee	committee	NOUN	NN		nsubj	False
will	will	VERB	MD		aux	True
maintain	maintain	VERB	VB		ROOT	False
the	the	DET	DT		det	True
target	target	NOUN	NN		compound	False
range	range	NOUN	NN		dobj	False
for	for	ADP	IN		prep	True
the	the	DET	DT		det	True
federal	federal	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		compound	False
rate	rate	NOUN	NN		pobj	False
at	at	ADP	IN		prep	True
0	0	NUM	CD	PERCENT_B	quantmod	False
to	to	ADP	IN	PERCENT_I	quantmod	True
1/4	1/4	NUM	CD	PERCENT_I	nummod	False
percent	percent	NOUN	NN	PERCENT_I	pobj	False
and	and	CCONJ	CC		cc	True
anticipates	anticipate	VERB	VBZ		conj	False
that	that	SCONJ	IN		mark	True
economic	economic	ADJ	JJ		amod	False
conditions	condition	NOUN	NNS		nsubj	False
are	be	AUX	VBP		ccomp	True
likely	likely	ADJ	JJ		acomp	False
to	to	PART	TO		aux	True
warrant	warrant	VERB	VB		xcomp	False
exceptionally	exceptionally	ADV	RB		advmod	False
low	low	ADJ	JJ		amod	False
levels	level	NOUN	NNS		dobj	False
of	of	ADP	IN		prep	True
the	the	DET	DT		det	True
federal	federal	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		compound	False
rate	rate	NOUN	NN		pobj	False
for	for	ADP	IN		prep	True
an	an	DET	DT		det	True
extended	extended	ADJ	JJ		amod	False
period	period	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

as	as	SCONJ	IN		mark	True
previously	previously	ADV	RB		advmod	False
announced	announce	VERB	VBN		advcl	False
,	,	PUNCT	,		punct	False
to	to	PART	TO		aux	True
provide	provide	VERB	VB		xcomp	False
support	support	NOUN	NN		dobj	False
to	to	ADP	IN		prep	True
mortgage	mortgage	NOUN	NN		compound	False
lending	lending	NOUN	NN		pobj	False
and	and	CCONJ	CC		cc	True
housing	housing	NOUN	NN		conj	False
markets	market	NOUN	NNS		conj	False
and	and	CCONJ	CC		cc	True
to	to	PART	TO		aux	True
improve	improve	VERB	VB		conj	False
overall	overall	ADJ	JJ		amod	False
conditions	condition	NOUN	NNS		dobj	False
in	in	ADP	IN		prep	True
private	private	ADJ	JJ		amod	False
credit	credit	NOUN	NN		compound	False
markets	market	NOUN	NNS		pobj	False
,	,	PUNCT	,		punct	False
the	the	DET	DT	ORG_B	det	True
federal	federal	PROPN	NNP	ORG_I	compound	False
reserve	reserve	PROPN	NNP	ORG_I	nsubj	False
will	will	VERB	MD		aux	True
purchase	purchase	VERB	VB		ROOT	False
a	a	DET	DT		det	True
total	total	NOUN	NN		dobj	False
of	of	ADP	IN		prep	True
up	up	ADP	IN	MONEY_B	quantmod	True
to	to	PART	TO	MONEY_I	quantmod	True
$	$	SYM	$	MONEY_I	quantmod	False
1.25	1.25	NUM	CD	MONEY_I	compound	False
trillion	trillion	NUM	CD	MONEY_I	pobj	False
of	of	ADP	IN		prep	True
agency	agency	NOUN	NN		nmod	False
mortgage	mortgage	NOUN	NN		npadvmod	False
-	-	PUNCT	HYPH		punct	False
backed	back	VERB	VBN		amod	False
securities	security	NOUN	NNS		pobj	False
and	and	CCONJ	CC		cc	True
up	up	ADP	IN	MONEY_B	quantmod	True
to	to	PART	TO	MONEY_I	quantmod	True
$	$	SYM	$	MONEY_I	quantmod	False
200	200	NUM	CD	MONEY_I	compound	False
billion	billion	NUM	CD	MONEY_I	conj	False
of	of	ADP	IN		prep	True
agency	agency	NOUN	NN		compound	False
debt	debt	NOUN	NN		pobj	False
by	by	ADP	IN		prep	True
the	the	DET	DT	DATE_B	det	True
end	end	NOUN	NN	DATE_I	pobj	False
of	of	ADP	IN	DATE_I	prep	True
the	the	DET	DT	DATE_I	det	True
year	year	NOUN	NN	DATE_I	pobj	False
.	.	PUNCT	.		punct	False

in	in	ADP	IN		prep	True
addition	addition	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
the	the	DET	DT	ORG_B	det	True
federal	federal	PROPN	NNP	ORG_I	compound	False
reserve	reserve	PROPN	NNP	ORG_I	nsubj	False
will	will	VERB	MD		aux	True
buy	buy	VERB	VB		ROOT	False
up	up	ADP	IN	MONEY_B	quantmod	True
to	to	PART	TO	MONEY_I	quantmod	True
$	$	SYM	$	MONEY_I	quantmod	False
300	300	NUM	CD	MONEY_I	compound	False
billion	billion	NUM	CD	MONEY_I	dobj	False
of	of	ADP	IN		prep	True
treasury	treasury	PROPN	NNP	ORG_B	compound	False
securities	security	NOUN	NNS		pobj	False
by	by	ADP	IN		prep	True
autumn	autumn	NOUN	NN	DATE_B	pobj	False
.	.	PUNCT	.		punct	False

the	the	DET	DT		det	True
committee	committee	NOUN	NN		nsubj	False
stands	stand	VERB	VBZ		ROOT	False
ready	ready	ADJ	JJ		acomp	False
to	to	PART	TO		aux	True
adjust	adjust	VERB	VB		xcomp	False
the	the	DET	DT		det	True
timing	timing	NOUN	NN		dobj	False
and	and	CCONJ	CC		cc	True
overall	overall	ADJ	JJ		amod	False
amounts	amount	NOUN	NNS		conj	False
of	of	ADP	IN		prep	True
its	-PRON-	DET	PRP$		poss	True
purchases	purchase	NOUN	NNS		pobj	False
of	of	ADP	IN		prep	True
securities	security	NOUN	NNS		pobj	False
as	as	SCONJ	IN		prep	True
appropriate	appropriate	ADJ	JJ		amod	False
in	in	ADP	IN		prep	True
view	view	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
the	the	DET	DT		det	True
evolving	evolve	VERB	VBG		amod	False
economic	economic	ADJ	JJ		amod	False
outlook	outlook	NOUN	NN		pobj	False
and	and	CCONJ	CC		cc	True
conditions	condition	NOUN	NNS		conj	False
in	in	ADP	IN		prep	True
financial	financial	ADJ	JJ		amod	False
markets	market	NOUN	NNS		pobj	False
.	.	PUNCT	.		punct	False

the	the	DET	DT	ORG_B	det	True
federal	federal	PROPN	NNP	ORG_I	compound	False
reserve	reserve	PROPN	NNP	ORG_I	nsubj	False
is	be	AUX	VBZ		aux	True
facilitating	facilitate	VERB	VBG		ROOT	False
the	the	DET	DT		det	True
extension	extension	NOUN	NN		dobj	False
of	of	ADP	IN		prep	True
credit	credit	NOUN	NN		pobj	False
to	to	ADP	IN		prep	True
households	household	NOUN	NNS		pobj	False
and	and	CCONJ	CC		cc	True
businesses	business	NOUN	NNS		conj	False
and	and	CCONJ	CC		cc	True
supporting	support	VERB	VBG		conj	False
the	the	DET	DT		det	True
functioning	functioning	NOUN	NN		dobj	False
of	of	ADP	IN		prep	True
financial	financial	ADJ	JJ		amod	False
markets	market	NOUN	NNS		pobj	False
through	through	ADP	IN		prep	True
a	a	DET	DT		det	True
range	range	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
liquidity	liquidity	NOUN	NN		compound	False
programs	program	NOUN	NNS		pobj	False
.	.	PUNCT	.		punct	False

the	the	DET	DT		det	True
committee	committee	NOUN	NN		nsubj	False
will	will	VERB	MD		aux	True
continue	continue	VERB	VB		ROOT	False
to	to	PART	TO		aux	True
carefully	carefully	ADV	RB		advmod	False
monitor	monitor	VERB	VB		xcomp	False
the	the	DET	DT		det	True
size	size	NOUN	NN		dobj	False
and	and	CCONJ	CC		cc	True
composition	composition	NOUN	NN		conj	False
of	of	ADP	IN		prep	True
the	the	DET	DT	ORG_B	det	True
federal	federal	PROPN	NNP	ORG_I	compound	False
reserve	reserve	PROPN	NNP	ORG_I	poss	False
's	's	PART	POS	ORG_I	case	True
balance	balance	NOUN	NN		compound	False
sheet	sheet	NOUN	NN		pobj	False
in	in	ADP	IN		prep	True
light	light	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
financial	financial	ADJ	JJ		amod	False
and	and	CCONJ	CC		cc	True
economic	economic	ADJ	JJ		conj	False
developments	development	NOUN	NNS		pobj	False
.	.	PUNCT	.		punct	False

april	april	PROPN	NNP	DATE_B	ROOT	False
23	23	NUM	CD	DATE_I	nummod	False
,	,	PUNCT	,	DATE_I	punct	False
2009	2009	NUM	CD	DATE_I	nummod	False
class	class	NOUN	NN	DATE_I	appos	False

i	i	PRON	PRP		nsubj	True
fomc	fomc	NOUN	NN		npadvmod	False
-	-	PUNCT	HYPH		punct	False
restricted	restrict	VERB	VBN		nsubj	False
controlled	control	VERB	VBN		ROOT	False
(	(	PUNCT	-LRB-		punct	False

fr	fr	PROPN	NNP		ROOT	False
)	)	PUNCT	-RRB-		punct	False
page	page	NOUN	NN		pobj	False
37	37	NUM	CD	CARDINAL_B	nummod	False
of	of	ADP	IN		prep	True
64	64	NUM	CD	DATE_B	nummod	False
april	april	PROPN	NNP	DATE_I	nmod	False
 	  	SPACE	_SP			False
fomc	fomc	ADJ	JJ		nmod	False
 	  	SPACE	_SP			False
statement	statement	NOUN	NN		pobj	False
 	  	SPACE	_SP			False
—	—	PUNCT	:		punct	False
 	  	SPACE	_SP			False
alternative	alternative	NOUN	NN		punct	False

b′	b′	NOUN	NN	ORG_B	punct	False
1	1	NUM	CD	ORG_I	ROOT	False
.	.	PUNCT	.		punct	False

information	information	NOUN	NN		ROOT	False
received	receive	VERB	VBN		acl	False
since	since	SCONJ	IN		mark	True
the	the	DET	DT		det	True
federal	federal	ADJ	JJ		amod	False
open	open	ADJ	JJ		amod	False
market	market	NOUN	NN		compound	False
committee	committee	NOUN	NN		nsubj	False
met	meet	VERB	VBD		advcl	False
in	in	ADP	IN		prep	True
march	march	PROPN	NNP	DATE_B	pobj	False

indicates	indicate	VERB	VBZ		ROOT	False
that	that	SCONJ	IN		mark	True
the	the	DET	DT		det	True
economy	economy	NOUN	NN		nsubj	False
has	have	AUX	VBZ		aux	True
continued	continue	VERB	VBN		ccomp	False
to	to	PART	TO		aux	True
contract	contract	VERB	VB		xcomp	False
.	.	PUNCT	.		punct	False

job	job	NOUN	NN		compound	False
losses	loss	NOUN	NNS		nsubj	False
,	,	PUNCT	,		punct	False
lower	low	ADJ	JJR		amod	False
housing	housing	NOUN	NN		compound	False
wealth	wealth	NOUN	NN		conj	False
,	,	PUNCT	,		punct	False
and	and	CCONJ	CC		cc	True
tight	tight	ADJ	JJ		amod	False
credit	credit	NOUN	NN		compound	False
conditions	condition	NOUN	NNS		conj	False
have	have	AUX	VBP		aux	True
weighed	weigh	VERB	VBN		ROOT	False
on	on	ADP	IN		prep	True
consumer	consumer	NOUN	NN		compound	False
sentiment	sentiment	NOUN	NN		pobj	False
and	and	CCONJ	CC		cc	True
spending	spending	NOUN	NN		conj	False
.	.	PUNCT	.		punct	False

weak	weak	ADJ	JJ		amod	False
sales	sale	NOUN	NNS		compound	False
prospects	prospect	NOUN	NNS		nsubj	False
and	and	CCONJ	CC		cc	True
difficulties	difficulty	NOUN	NNS		conj	False
in	in	ADP	IN		prep	True
obtaining	obtain	VERB	VBG		pcomp	False
credit	credit	NOUN	NN		dobj	False
have	have	AUX	VBP		aux	True
led	lead	VERB	VBN		ROOT	False
businesses	business	NOUN	NNS		dobj	False
to	to	PART	TO		aux	True
cut	cut	VERB	VB		xcomp	False
back	back	ADV	RB		prt	True
on	on	ADP	IN		prep	True
inventories	inventory	NOUN	NNS		pobj	False
and	and	CCONJ	CC		cc	True
fixed	fix	VERB	VBN		amod	False
investment	investment	NOUN	NN		conj	False
.	.	PUNCT	.		punct	False

although	although	SCONJ	IN		mark	True
the	the	DET	DT		det	True
economic	economic	ADJ	JJ		amod	False
outlook	outlook	NOUN	NN		nsubj	False
has	have	AUX	VBZ		aux	True
improved	improve	VERB	VBN		advcl	False
modestly	modestly	ADV	RB		advmod	False
since	since	SCONJ	IN		prep	True
the	the	DET	DT		det	True
march	march	PROPN	NNP	DATE_B	compound	False
meeting	meeting	NOUN	NN		pobj	False
,	,	PUNCT	,		punct	False
partly	partly	ADV	RB		advmod	False
reflecting	reflect	VERB	VBG		advcl	False
some	some	DET	DT		det	True
easing	easing	NOUN	NN		dobj	False
of	of	ADP	IN		prep	True
financial	financial	ADJ	JJ		amod	False
market	market	NOUN	NN		compound	False
conditions	condition	NOUN	NNS		pobj	False
,	,	PUNCT	,		punct	False
economic	economic	ADJ	JJ		amod	False
activity	activity	NOUN	NN		nsubj	False
is	be	AUX	VBZ		ROOT	True
likely	likely	ADJ	JJ		acomp	False
to	to	PART	TO		aux	True
remain	remain	VERB	VB		xcomp	False
weak	weak	ADJ	JJ		acomp	False
for	for	ADP	IN		prep	True
a	a	DET	DT		det	True
time	time	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

nonetheless	nonetheless	ADV	RB		advmod	False
,	,	PUNCT	,		punct	False
the	the	DET	DT		det	True
committee	committee	NOUN	NN		nsubj	False
continues	continue	VERB	VBZ		ROOT	False
to	to	PART	TO		aux	True
anticipate	anticipate	VERB	VB		xcomp	False
that	that	SCONJ	IN		det	True
policy	policy	NOUN	NN		compound	False
actions	action	NOUN	NNS		dobj	False
to	to	PART	TO		aux	True
stabilize	stabilize	VERB	VB		relcl	False
financial	financial	ADJ	JJ		amod	False
markets	market	NOUN	NNS		dobj	False
and	and	CCONJ	CC		cc	True
institutions	institution	NOUN	NNS		conj	False
,	,	PUNCT	,		punct	False
fiscal	fiscal	ADJ	JJ		amod	False
and	and	CCONJ	CC		cc	True
monetary	monetary	ADJ	JJ		conj	False
stimulus	stimulus	NOUN	NN		conj	False
,	,	PUNCT	,		punct	False
and	and	CCONJ	CC		cc	True
market	market	NOUN	NN		compound	False
forces	force	NOUN	NNS		nsubj	False
will	will	VERB	MD		aux	True
contribute	contribute	VERB	VB		conj	False
to	to	ADP	IN		prep	True
a	a	DET	DT		det	True
gradual	gradual	ADJ	JJ		amod	False
resumption	resumption	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
sustainable	sustainable	ADJ	JJ		amod	False
economic	economic	ADJ	JJ		amod	False
growth	growth	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

2	2	X	LS	CARDINAL_B	ROOT	False
.	.	PUNCT	.		punct	False

in	in	ADP	IN		prep	True
light	light	NOUN	NN		pobj	False
of	of	ADP	IN		prep	True
increasing	increase	VERB	VBG		amod	False
economic	economic	ADJ	JJ		amod	False
slack	slack	NOUN	NN		pobj	False
here	here	ADV	RB		advmod	True
and	and	CCONJ	CC		cc	True
abroad	abroad	ADV	RB		conj	False
,	,	PUNCT	,		punct	False
the	the	DET	DT		det	True
committee	committee	NOUN	NN		nsubj	False
expects	expect	VERB	VBZ		ROOT	False
that	that	SCONJ	IN		mark	True
inflation	inflation	NOUN	NN		nsubj	False
will	will	VERB	MD		aux	True
remain	remain	VERB	VB		ccomp	False
subdued	subdued	ADJ	JJ		acomp	False
.	.	PUNCT	.		punct	False

moreover	moreover	ADV	RB		advmod	True
,	,	PUNCT	,		punct	False
the	the	DET	DT		det	True
committee	committee	NOUN	NN		nsubj	False
sees	see	VERB	VBZ		ROOT	False
some	some	DET	DT		det	True
risk	risk	NOUN	NN		dobj	False
that	that	SCONJ	IN		mark	True
inflation	inflation	NOUN	NN		nsubj	False
could	could	VERB	MD		aux	True
persist	persist	VERB	VB		acl	False
for	for	ADP	IN		prep	True
a	a	DET	DT		det	True
time	time	NOUN	NN		pobj	False
below	below	ADP	IN		prep	True
rates	rate	NOUN	NNS		pobj	False
that	that	SCONJ	IN		nsubj	True
best	good	ADJ	JJS		advmod	False
foster	foster	ADJ	JJ		relcl	False
economic	economic	ADJ	JJ		amod	False
growth	growth	NOUN	NN		dobj	False
and	and	CCONJ	CC		cc	True
price	price	NOUN	NN		compound	False
stability	stability	NOUN	NN		conj	False
in	in	ADP	IN		prep	True
the	the	DET	DT		det	True
longer	long	ADJ	JJR		amod	False
term	term	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

3	3	X	LS	CARDINAL_B	ROOT	False
.	.	PUNCT	.		punct	False

in	in	ADP	IN		prep	True
these	these	DET	DT		det	True
circumstances	circumstance	NOUN	NNS		pobj	False
,	,	PUNCT	,		punct	False
the	the	DET	DT	ORG_B	det	True
federal	federal	PROPN	NNP	ORG_I	compound	False
reserve	reserve	PROPN	NNP	ORG_I	nsubj	False
will	will	VERB	MD		aux	True
employ	employ	VERB	VB		ROOT	False
all	all	DET	DT		det	True
available	available	ADJ	JJ		amod	False
tools	tool	NOUN	NNS		dobj	False
to	to	PART	TO		aux	True
promote	promote	VERB	VB		advcl	False
economic	economic	ADJ	JJ		amod	False
recovery	recovery	NOUN	NN		dobj	False
and	and	CCONJ	CC		cc	True
to	to	PART	TO		aux	True
preserve	preserve	VERB	VB		conj	False
price	price	NOUN	NN		compound	False
stability	stability	NOUN	NN		dobj	False
.	.	PUNCT	.		punct	False

the	the	DET	DT		det	True
committee	committee	NOUN	NN		nsubj	False
will	will	VERB	MD		aux	True
maintain	maintain	VERB	VB		ROOT	False
the	the	DET	DT		det	True
target	target	NOUN	NN		compound	False
range	range	NOUN	NN		dobj	False
for	for	ADP	IN		prep	True
the	the	DET	DT		det	True
federal	federal	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		compound	False
rate	rate	NOUN	NN		pobj	False
at	at	ADP	IN		prep	True
0	0	NUM	CD	PERCENT_B	quantmod	False
to	to	ADP	IN	PERCENT_I	quantmod	True
1/4	1/4	NUM	CD	PERCENT_I	nummod	False
percent	percent	NOUN	NN	PERCENT_I	pobj	False
and	and	CCONJ	CC		cc	True
anticipates	anticipate	VERB	VBZ		conj	False
that	that	SCONJ	IN		mark	True
economic	economic	ADJ	JJ		amod	False
conditions	condition	NOUN	NNS		nsubj	False
are	be	AUX	VBP		ccomp	True
likely	likely	ADJ	JJ		acomp	False
to	to	PART	TO		aux	True
warrant	warrant	VERB	VB		xcomp	False
exceptionally	exceptionally	ADV	RB		advmod	False
low	low	ADJ	JJ		amod	False
levels	level	NOUN	NNS		dobj	False
of	of	ADP	IN		prep	True
the	the	DET	DT		det	True
federal	federal	ADJ	JJ		amod	False
funds	fund	NOUN	NNS		compound	False
rate	rate	NOUN	NN		pobj	False
for	for	ADP	IN		prep	True
an	an	DET	DT		det	True
extended	extended	ADJ	JJ		amod	False
period	period	NOUN	NN		pobj	False
.	.	PUNCT	.		punct	False

as	as	SCONJ	IN		mark	True
previously	previously	ADV	RB		advmod	False
announced	announce	VERB	VBN		advcl	False
,	,	PUNCT	,		punct	False
to	to	PART	TO		aux	True
provide	provide	VERB	VB		xcomp	False
support	support	NOUN	NN		dobj	False
to	to	ADP	IN		prep	True
mortgage	mortgage	NOUN	NN		compound	False
lending	lending	NOUN	NN		pobj	False
and	and	CCONJ	CC		cc	True
housing	housing	NOUN	NN		conj	False
markets	market	NOUN	NNS		conj	False
and	and	CCONJ	CC		cc	True
to	to	PART	TO		aux	True
improve	improve	VERB	VB		conj	False
overall	overall	ADJ	JJ		amod	False
conditions	condition	NOUN	NNS		dobj	False
in	in	ADP	IN		prep	True
private	private	ADJ	JJ		amod	False
credit	credit	NOUN	NN		compound	False
markets	market	NOUN	NNS		pobj	False
,	,	PUNCT	,		punct	False
the	the	DET	DT	ORG_B	det	True
federal	federal	PROPN	NNP	ORG_I	compound	False
reserve	reserve	PROPN	NNP	ORG_I	nsubj	False
will	will	VERB	MD		aux	True
purchase	purchase	VERB	VB		ROOT	False
a	a	DET	DT		det	True
total	total	NOUN	NN		dobj	False
of	of	ADP	IN		prep	True
up	up	ADP	IN	MONEY_B	quantmod	True
to	to	PART	TO	MONEY_I	quantmod	True
$	$	SYM	$	MONEY_I	quantmod	False
1.25	1.25	NUM	CD	MONEY_I	compound	False
trillion	trillion	NUM	CD	MONEY_I	pobj	False
of	of	ADP	IN		prep	True
agency	agency	NOUN	NN		nmod	False
mortgage	mortgage	NOUN	NN		npadvmod	False
-	-	PUNCT	HYPH		punct	False
backed	back	VERB	VBN		amod	False
securities	security	NOUN	NNS		pobj	False
and	and	CCONJ	CC		cc	True
up	up	ADP	IN	MONEY_B	quantmod	True
